% Module: Plotter, ID: c0p1t10p1cfm0
% Devices: DEV4934
% Time: 2023/12/11 18:09:44
% Demod 1 Sample Frequency,  /dev4934/demods/0/sample.Frequency
% Time (s), Osc Frequency (Hz)
% Demod 1 Sample Y,  /dev4934/demods/0/sample.Y
% Time (s), Amplitude (V)
-2110.2592, 1.65284122723e-05
-2109.03586133, 8.66147030466e-06
-2107.81252267, -1.09788090227e-05
-2106.589184, -3.12451666898e-05
-2105.36584533, -6.70923124841e-06
-2104.14250667, 2.2923538178e-06
-2102.919168, 6.64753738664e-06
-2101.69582933, 2.50377214796e-07
-2100.47249067, -9.56611784519e-06
-2099.249152, -2.43562978666e-05
-2098.02581333, -4.31495614822e-05
-2096.80247467, -1.2061487641e-05
-2095.579136, 2.92990192059e-05
-2094.35579733, 4.97474321698e-05
-2093.13245867, 4.46216965984e-05
-2091.90912, 3.44853614914e-05
-2090.68578133, 1.65749309696e-05
-2089.46244267, -1.43388919957e-05
-2088.239104, -1.69882090016e-05
-2087.01576533, -9.81796625449e-07
-2085.79242667, -1.66668286317e-05
-2084.569088, -2.83940041622e-05
-2083.34574933, -2.96349401769e-05
-2082.12241067, 1.00284120601e-06
-2080.899072, 1.16219337208e-05
-2079.67573333, -1.48788794602e-05
-2078.45239467, -1.3956249078e-05
-2077.229056, -1.46519095998e-06
-2076.00571733, -2.61327037742e-06
-2074.78237867, 9.09163280457e-06
-2073.55904, 1.98569508264e-05
-2072.33570133, 2.72540039068e-05
-2071.11236267, 3.47874922562e-05
-2069.889024, 2.97788726293e-05
-2068.66568533, 3.55010452209e-05
-2067.44234667, 1.80513863164e-05
-2066.219008, -1.24058452329e-05
-2064.99566933, -2.16365135984e-05
-2063.77233067, -2.75078381332e-05
-2062.548992, -1.54908118807e-05
-2061.32565333, -1.27698146156e-06
-2060.10231467, 7.91450349964e-06
-2058.878976, 6.45396777719e-06
-2057.65563733, 8.19189101822e-06
-2056.43229867, 6.35377529605e-06
-2055.20896, 4.98585097177e-06
-2053.98562133, 6.82570849369e-06
-2052.76228267, 1.11828944232e-05
-2051.538944, -6.99665243163e-07
-2050.31560533, -1.27158300493e-05
-2049.09226667, -1.90590913269e-05
-2047.868928, -1.95592631871e-05
-2046.64558933, -1.27468486196e-05
-2045.42225067, -4.59295695993e-07
-2044.198912, 2.28957503273e-05
-2042.97557333, 2.67584110656e-05
-2041.75223467, -1.83085133007e-07
-2040.528896, -1.72045874434e-05
-2039.30555733, -1.36992378986e-05
-2038.08221867, 1.31195216834e-06
-2036.85888, 9.68046510808e-06
-2035.63554133, 1.66802318635e-06
-2034.41220267, 2.4647813579e-06
-2033.188864, 2.12855196785e-05
-2031.96552533, 2.49501292772e-05
-2030.74218667, 1.75591039583e-05
-2029.518848, 8.9870462377e-06
-2028.29550933, -2.07468261561e-06
-2027.07217067, -1.5471259174e-05
-2025.848832, -3.39500688507e-05
-2024.62549333, -1.3746805339e-05
-2023.40215467, 7.07384405711e-06
-2022.178816, 2.41182071938e-06
-2020.95547733, -6.95882028109e-06
-2019.73213867, 7.94917287743e-06
-2018.5088, 1.16533298385e-05
-2017.28546133, 5.72917287766e-06
-2016.06212267, -4.20359381489e-06
-2014.838784, -1.76415788854e-05
-2013.61544533, -1.76256994383e-05
-2012.39210667, -1.58676545106e-05
-2011.168768, -1.41897518692e-05
-2009.94542933, -1.52692677146e-06
-2008.72209067, 9.06769487483e-06
-2007.498752, 4.80870851919e-07
-2006.27541333, -2.86923754047e-06
-2005.05207467, -5.54897813962e-06
-2003.828736, 2.04009772811e-06
-2002.60539733, 2.30752585079e-05
-2001.38205867, 1.85024787737e-05
-2000.15872, 3.04143169831e-06
-1998.93538133, -5.32200709752e-06
-1997.71204267, -6.06126756125e-06
-1996.488704, 1.7685087247e-06
-1995.26536533, -4.86611169242e-06
-1994.04202667, -8.6390951498e-06
-1992.818688, -3.16523950991e-06
-1991.59534933, 1.54961093625e-07
-1990.37201067, 1.46263752172e-05
-1989.148672, 2.76711856263e-05
-1987.92533333, 1.43595944792e-05
-1986.70199467, 6.47902830514e-07
-1985.478656, 1.17505958834e-06
-1984.25531733, -1.38877215473e-06
-1983.03197867, 4.1590751149e-06
-1981.80864, -7.76002984997e-06
-1980.58530133, -7.1882114086e-06
-1979.36196267, -4.3369153509e-06
-1978.138624, -1.20653015207e-05
-1976.91528533, -8.84821569868e-06
-1975.69194667, -4.86347476831e-06
-1974.468608, -8.70911691777e-06
-1973.24526933, -6.94553226332e-06
-1972.02193067, 4.05656003715e-06
-1970.798592, -6.99018390257e-06
-1969.57525333, 1.96152176178e-07
-1968.35191467, 1.24925429019e-05
-1967.128576, 9.59493080537e-06
-1965.90523733, -2.34459540264e-06
-1964.68189867, -4.62665735821e-06
-1963.45856, 1.32861158487e-05
-1962.23522133, 1.30634207241e-05
-1961.01188267, -8.90881591345e-06
-1959.788544, -1.25095780343e-05
-1958.56520533, 3.18999693634e-06
-1957.34186667, 1.89392114273e-05
-1956.118528, 2.27661930403e-05
-1954.89518933, 1.2889795549e-05
-1953.67185067, -2.05489239084e-07
-1952.448512, -2.3028258275e-05
-1951.22517333, -3.12791861423e-05
-1950.00183467, -1.88522650142e-05
-1948.778496, 9.19463178123e-06
-1947.55515733, 1.81912555542e-05
-1946.33181867, 1.5136253416e-05
-1945.10848, 1.21544931302e-05
-1943.88514133, 2.24116717987e-05
-1942.66180267, 2.34745401035e-05
-1941.438464, 1.16729398567e-05
-1940.21512533, 1.37265276703e-05
-1938.99178667, 7.95825765116e-06
-1937.768448, -2.99568523039e-06
-1936.54510933, -1.03818916488e-05
-1935.32177067, -7.24084353944e-06
-1934.098432, -1.58493142101e-06
-1932.87509333, 5.10200679946e-06
-1931.65175467, -8.22501889142e-06
-1930.428416, -5.85612455509e-06
-1929.20507733, 1.03832062703e-07
-1927.98173867, 9.06467626733e-06
-1926.7584, -4.59127069925e-06
-1925.53506133, -5.78582981851e-06
-1924.31172267, -1.33793818989e-05
-1923.088384, -2.80117665616e-05
-1921.86504533, -2.16334766748e-05
-1920.64170667, -8.47492284244e-06
-1919.418368, 7.38592813218e-08
-1918.19502933, 1.38182610785e-05
-1916.97169067, 2.05000111227e-05
-1915.748352, 8.46379671249e-06
-1914.52501333, 1.1040966104e-05
-1913.30167467, 2.61125094141e-05
-1912.078336, 3.3994091835e-05
-1910.85499733, 2.75082877634e-05
-1909.63165867, -9.01087545266e-06
-1908.40832, -1.10073868281e-05
-1907.18498133, -4.4860312529e-06
-1905.96164267, -7.34980764849e-06
-1904.738304, -5.3848034689e-06
-1903.51496533, -5.03130083743e-06
-1902.29162667, -7.4171186372e-07
-1901.068288, 2.59901574351e-06
-1899.84494933, -7.02426007583e-06
-1898.62161067, 3.28439740155e-07
-1897.398272, 2.22960453647e-05
-1896.17493333, 2.30852614488e-05
-1894.95159467, 1.86161471601e-05
-1893.728256, 4.63172263951e-06
-1892.50491733, -9.11224429856e-06
-1891.28157867, -5.55342953695e-06
-1890.05824, 7.23744088518e-06
-1888.83490133, -6.36101250946e-06
-1887.61156267, -2.90349309311e-05
-1886.388224, -1.21227301001e-05
-1885.16488533, 1.15681033641e-05
-1883.94154667, 1.694626696e-05
-1882.718208, 9.28874687016e-06
-1881.49486933, -4.03957158118e-06
-1880.27153067, -1.36017183829e-05
-1879.048192, -8.49656180921e-06
-1877.82485333, 1.944309377e-06
-1876.60151467, 1.38927596499e-05
-1875.378176, 2.32008589316e-05
-1874.15483733, 1.75157651681e-05
-1872.93149867, 1.37897671725e-05
-1871.70816, -8.19796841043e-06
-1870.48482133, -2.80864931977e-05
-1869.26148267, -1.75180038652e-05
-1868.038144, 5.51923755882e-06
-1866.81480533, 1.83186397274e-05
-1865.59146667, 9.83804008302e-06
-1864.368128, -2.13367751494e-06
-1863.14478933, -4.83888041404e-06
-1861.92145067, 3.36265372281e-06
-1860.698112, 4.84469783613e-06
-1859.47477333, -1.18925253843e-05
-1858.25143467, -8.21901476351e-06
-1857.028096, 6.84818172818e-06
-1855.80475733, 2.19289764293e-05
-1854.58141867, 1.40238980279e-05
-1853.35808, 6.96217684974e-07
-1852.13474133, -9.37052401391e-06
-1850.91140267, -1.12146686793e-05
-1849.688064, -4.08451096007e-06
-1848.46472533, -3.01957943788e-06
-1847.24138667, -1.30665704984e-07
-1846.018048, 9.71954806936e-06
-1844.79470933, 2.46551211025e-05
-1843.57137067, 1.0108299103e-05
-1842.348032, -8.36091590406e-06
-1841.12469333, -1.23685472028e-05
-1839.90135467, -1.17540475774e-05
-1838.678016, -6.26495414395e-06
-1837.45467733, -2.37493214218e-06
-1836.23133867, 9.70117113666e-06
-1835.008, 1.88874312894e-05
-1833.78466133, 2.30414363963e-05
-1832.56132267, 2.66673128117e-05
-1831.337984, 2.87766051301e-05
-1830.11464533, 1.99255067174e-05
-1828.89130667, -1.58395121552e-05
-1827.667968, -3.32068326168e-05
-1826.44462933, -1.87016395131e-05
-1825.22129067, 1.42458841431e-05
-1823.997952, 1.72627569376e-05
-1822.77461333, 1.02840016756e-05
-1821.55127467, 4.26439432482e-06
-1820.327936, -1.46570912768e-05
-1819.10459733, -2.25610476708e-05
-1817.88125867, -1.17811559609e-05
-1816.65792, -5.96248541797e-06
-1815.43458133, -4.1928948631e-06
-1814.21124267, -9.03780185701e-06
-1812.987904, 1.01099971805e-05
-1811.76456533, 1.86927928483e-05
-1810.54122667, 9.13488946783e-06
-1809.317888, 5.8116029009e-06
-1808.09454933, -7.33277783364e-06
-1806.87121067, -2.81483938539e-06
-1805.647872, 7.84625898189e-06
-1804.42453333, 8.78224651025e-06
-1803.20119467, -1.94916431884e-06
-1801.977856, -3.6644997022e-06
-1800.75451733, 3.54803191037e-06
-1799.53117867, -8.85161658042e-06
-1798.30784, -3.14801010891e-05
-1797.08450133, -2.65085260215e-05
-1795.86116267, -6.66148478314e-06
-1794.637824, 6.82471528969e-06
-1793.41448533, 1.27249987225e-05
-1792.19114667, 3.0188313148e-05
-1790.967808, 2.67463094569e-05
-1789.74446933, 3.15007385801e-05
-1788.52113067, 1.60898426935e-05
-1787.297792, -2.95680138258e-06
-1786.07445333, -1.56868801574e-05
-1784.85111467, -5.70388842091e-06
-1783.627776, -1.18773927604e-05
-1782.40443733, -8.02785637685e-06
-1781.18109867, -1.33057317753e-05
-1779.95776, -1.78192655027e-05
-1778.73442133, -1.91371975745e-06
-1777.51108267, 2.6323541925e-05
-1776.287744, 4.02248764528e-05
-1775.06440533, 4.12537276685e-05
-1773.84106667, 2.09504282485e-05
-1772.617728, -2.46172493657e-06
-1771.39438933, -1.54442045572e-05
-1770.17105067, -1.83440973006e-05
-1768.947712, -8.10090206989e-06
-1767.72437333, -1.13097911524e-05
-1766.50103467, -3.35811251763e-06
-1765.277696, 1.78020737974e-06
-1764.05435733, -3.83104069179e-06
-1762.83101867, -1.27811274513e-05
-1761.60768, -9.07614035842e-06
-1760.38434133, 3.57917278473e-06
-1759.16100267, 1.55575592069e-05
-1757.937664, 1.71198289151e-05
-1756.71432533, -6.95623889605e-07
-1755.49098667, -2.21776189344e-06
-1754.267648, 1.22548817706e-05
-1753.04430933, 1.2810805403e-05
-1751.82097067, 1.93113184654e-05
-1750.597632, 1.02608377478e-05
-1749.37429333, 8.31750266789e-06
-1748.15095467, 2.09625777154e-06
-1746.927616, 9.68859567333e-07
-1745.70427733, 7.80543894759e-06
-1744.48093867, -1.3202898825e-05
-1743.2576, -2.65620656844e-05
-1742.03426133, -1.96170521796e-05
-1740.81092267, -1.10799131718e-05
-1739.587584, 5.59932666937e-06
-1738.36424533, 2.47946801487e-05
-1737.14090667, 3.00184811731e-05
-1735.917568, 2.27230515911e-05
-1734.69422933, 1.47521263054e-05
-1733.47089067, -1.1107621259e-05
-1732.247552, 3.32593944375e-07
-1731.02421333, 1.70596718312e-05
-1729.80087467, 2.25230122709e-05
-1728.577536, 1.86157767027e-05
-1727.35419733, 3.78597841793e-06
-1726.13085867, -9.88416528012e-06
-1724.90752, -2.12861441976e-05
-1723.68418133, -3.3578213511e-05
-1722.46084267, -2.31740518771e-05
-1721.237504, -1.02490026085e-06
-1720.01416533, 1.44004416922e-06
-1718.79082667, 1.3377707455e-07
-1717.567488, 3.22986748889e-06
-1716.34414933, 1.5156035369e-05
-1715.12081067, 7.35175506097e-06
-1713.897472, 4.00678048745e-06
-1712.67413333, 1.41780484874e-05
-1711.45079467, 4.62090611033e-06
-1710.227456, 6.8342733272e-06
-1709.00411733, -6.23124842809e-06
-1707.78077867, -2.7449211328e-05
-1706.55744, -3.15826941579e-05
-1705.33410133, -2.33286431042e-05
-1704.11076267, -1.09636899882e-05
-1702.887424, 5.74473445222e-06
-1701.66408533, 4.24172138601e-06
-1700.44074667, 8.39044437289e-06
-1699.217408, 7.82471454971e-06
-1697.99406933, -6.03449182141e-06
-1696.77073067, -6.76109351321e-06
-1695.547392, -1.67488226142e-06
-1694.32405333, -8.50925248656e-06
-1693.10071467, 1.01674493935e-05
-1691.877376, 1.9989172807e-05
-1690.65403733, 2.3962982585e-05
-1689.43069867, 2.16032781921e-05
-1688.20736, 3.4171984065e-06
-1686.98402133, -1.18115937342e-05
-1685.76068267, -1.54212302894e-05
-1684.537344, 5.21965272857e-06
-1683.31400533, 3.89650648354e-06
-1682.09066667, -1.86966132273e-06
-1680.867328, 1.07565782993e-05
-1679.64398933, 2.07672603978e-05
-1678.42065067, 1.74772399609e-05
-1677.197312, 1.77728472484e-05
-1675.97397333, -8.16670936783e-06
-1674.75063467, -1.92199106106e-05
-1673.527296, -1.98999487012e-05
-1672.30395733, -9.86840222872e-06
-1671.08061867, -1.23992195401e-05
-1669.85728, -8.98796794992e-06
-1668.63394133, -1.18930057382e-05
-1667.41060267, -9.51242692699e-06
-1666.187264, -7.35246761541e-06
-1664.96392533, -8.70277778293e-06
-1663.74058667, -4.48157571968e-06
-1662.517248, 6.58240069341e-06
-1661.29390933, 2.18714923108e-05
-1660.07057067, 1.3265287516e-05
-1658.847232, 1.38525599989e-05
-1657.62389333, 2.36574018986e-05
-1656.40055467, 6.4637556519e-06
-1655.177216, 1.18288882459e-06
-1653.95387733, 5.73964790065e-06
-1652.73053867, 4.83766505377e-06
-1651.5072, -2.91774973588e-06
-1650.28386133, -8.58312358471e-06
-1649.06052267, -9.51789102607e-06
-1647.837184, -5.82538427104e-06
-1646.61384533, 1.19821240834e-05
-1645.39050667, 1.45970624054e-05
-1644.167168, 4.1441646473e-06
-1642.94382933, -8.73533372187e-06
-1641.72049067, -1.92815784754e-05
-1640.497152, -2.13763490997e-05
-1639.27381333, -6.66004253986e-06
-1638.05047467, -5.6851469392e-06
-1636.827136, -7.52972114613e-06
-1635.60379733, -1.0413989095e-07
-1634.38045867, 1.47993717373e-05
-1633.15712, 1.00311990579e-05
-1631.93378133, 1.9235026691e-05
-1630.71044267, 2.74619593169e-05
-1629.487104, 1.47030445391e-05
-1628.26376533, -1.04922578239e-05
-1627.04042667, -2.48931509187e-05
-1625.817088, -2.23186367674e-05
-1624.59374933, -1.66791801662e-05
-1623.37041067, -8.50745692027e-07
-1622.147072, 4.92769920278e-06
-1620.92373333, 1.26352363604e-05
-1619.70039467, 1.53753993312e-05
-1618.477056, 9.38918159617e-06
-1617.25371733, 3.7343554438e-06
-1616.03037867, 1.23276273163e-05
-1614.80704, 6.27844363855e-06
-1613.58370133, -1.30167702692e-05
-1612.36036267, -1.62931664997e-05
-1611.137024, -1.63085797732e-05
-1609.91368533, -2.03388922825e-05
-1608.69034667, -1.2670379002e-05
-1607.467008, -1.62898453815e-06
-1606.24366933, -8.2022697341e-07
-1605.02033067, -9.89659716904e-06
-1603.796992, -5.56206468055e-06
-1602.57365333, 9.64454787376e-06
-1601.35031467, 1.40897005991e-05
-1600.126976, 1.66182549888e-05
-1598.90363733, 1.6698683833e-05
-1597.68029867, 1.75146195271e-05
-1596.45696, 1.12321386708e-05
-1595.23362133, 1.07431289819e-06
-1594.01028267, -5.15175267122e-06
-1592.786944, 1.36095771612e-06
-1591.56360533, 9.05087894448e-06
-1590.34026667, 8.02559286435e-06
-1589.116928, 7.54675627856e-06
-1587.89358933, 5.64394994824e-06
-1586.67025067, 1.2154266838e-05
-1585.446912, 2.2614660598e-05
-1584.22357333, 2.80046995104e-05
-1583.00023467, 1.05626760463e-05
-1581.776896, -9.4704789769e-06
-1580.55355733, -2.16040462856e-05
-1579.33021867, -1.46321630972e-05
-1578.10688, -7.96070905114e-06
-1576.88354133, -2.75678156014e-06
-1575.66020267, -2.75598274289e-06
-1574.436864, -4.18228099244e-07
-1573.21352533, -7.60604364427e-06
-1571.99018667, -1.39069918319e-05
-1570.766848, -1.73291184445e-05
-1569.54350933, -1.13194502238e-05
-1568.32017067, 8.14813627586e-06
-1567.096832, 1.20017281932e-05
-1565.87349333, 1.42399450077e-05
-1564.65015467, 7.74603577701e-06
-1563.426816, -2.42668657847e-05
-1562.20347733, -3.72417265085e-05
-1560.98013867, -1.45215511322e-05
-1559.7568, 1.88971169486e-05
-1558.53346133, 1.30686738929e-05
-1557.31012267, 6.39489547766e-06
-1556.086784, -1.31708929592e-05
-1554.86344533, -1.5237008378e-05
-1553.64010667, -1.25462994034e-05
-1552.416768, 3.55295716231e-06
-1551.19342933, -3.61667465506e-07
-1549.97009067, -4.80052536907e-06
-1548.746752, 9.24791383735e-06
-1547.52341333, 5.92862962846e-06
-1546.30007467, 1.35463081169e-05
-1545.076736, 3.07398090167e-05
-1543.85339733, 3.84501514882e-05
-1542.63005867, 2.99691636612e-05
-1541.40672, 8.89079466712e-06
-1540.18338133, -8.37977437232e-06
-1538.96004267, -2.73581550237e-05
-1537.736704, -3.38188678436e-05
-1536.51336533, -1.95696614007e-05
-1535.29002667, -4.41694833154e-06
-1534.066688, 1.16466220188e-05
-1532.84334933, 2.49439608954e-05
-1531.62001067, 3.07414722346e-05
-1530.396672, 2.48942309764e-05
-1529.17333333, 1.1946869182e-05
-1527.94999467, -9.98027268546e-06
-1526.726656, -2.14956452482e-05
-1525.50331733, -1.88708924636e-05
-1524.27997867, -1.05908119025e-05
-1523.05664, -1.95519013062e-05
-1521.83330133, -3.14725702276e-05
-1520.60996267, -2.12828786185e-05
-1519.386624, 3.2073038557e-06
-1518.16328533, 3.68633441465e-05
-1516.93994667, 1.80299511898e-05
-1515.716608, 2.80697351698e-06
-1514.49326933, -3.82541765643e-06
-1513.26993067, 8.18417226926e-07
-1512.046592, 8.91615238818e-06
-1510.82325333, 5.2628243107e-06
-1509.59991467, -8.74765335097e-06
-1508.376576, -1.59855999962e-05
-1507.15323733, -1.32391646557e-05
-1505.92989867, -2.49996045437e-05
-1504.70656, -7.26963168429e-06
-1503.48322133, 4.97921877971e-06
-1502.25988267, 2.27319939721e-05
-1501.036544, 3.00414258988e-05
-1499.81320533, 1.6629249952e-05
-1498.58986667, 9.22914990368e-06
-1497.366528, 9.86069234238e-06
-1496.14318933, -4.96735823419e-06
-1494.91985067, -1.37357365207e-05
-1493.696512, -2.55237444665e-05
-1492.47317333, -1.74804104145e-05
-1491.24983467, 4.75238953948e-07
-1490.026496, 4.15565296288e-06
-1488.80315733, -3.10110665582e-06
-1487.57981867, -5.14674765572e-06
-1486.35648, 1.03062964761e-05
-1485.13314133, 8.26862651433e-06
-1483.90980267, 8.47357986048e-06
-1482.686464, 4.26376980571e-07
-1481.46312533, -8.03341028378e-06
-1480.23978667, 1.32933973752e-05
-1479.016448, 3.90652124126e-06
-1477.79310933, -7.8619475873e-06
-1476.56977067, -5.5285598507e-06
-1475.346432, 9.46236377352e-06
-1474.12309333, 1.1805315456e-05
-1472.89975467, -1.02857074341e-05
-1471.676416, -3.02123958338e-05
-1470.45307733, -2.89813640895e-05
-1469.22973867, -1.98538158231e-05
-1468.0064, -4.94511247355e-06
-1466.78306133, 3.84564451282e-06
-1465.55972267, 4.8480532231e-06
-1464.336384, 1.00944042913e-05
-1463.11304533, 2.05587371893e-05
-1461.88970667, 2.29321538239e-05
-1460.666368, 1.16620985122e-05
-1459.44302933, 2.17082074468e-06
-1458.21969067, 2.42072115066e-06
-1456.996352, 5.55785375558e-06
-1455.77301333, 9.41865807098e-06
-1454.54967467, 9.74788894745e-06
-1453.326336, 1.33789570841e-05
-1452.10299733, 8.3668142714e-06
-1450.87965867, -2.35792477928e-06
-1449.65632, 5.30327447843e-06
-1448.43298133, 7.59900672601e-06
-1447.20964267, 3.74847772929e-06
-1445.986304, -1.54085461113e-05
-1444.76296533, -1.5537189367e-05
-1443.53962667, -8.44155154269e-06
-1442.316288, -9.7356632621e-06
-1441.09294933, 2.08376975271e-06
-1439.86961067, 4.06729148521e-06
-1438.646272, -6.07459162033e-07
-1437.42293333, 5.41353666552e-06
-1436.19959467, -6.03233466032e-07
-1434.976256, -1.19832460907e-05
-1433.75291733, -2.38202814455e-06
-1432.52957867, 1.36297124372e-05
-1431.30624, 1.32287504893e-05
-1430.08290133, -3.64137299738e-06
-1428.85956267, -1.41561855918e-05
-1427.636224, 8.08808967926e-07
-1426.41288533, -1.60447095187e-05
-1425.18954667, -2.64750034664e-05
-1423.966208, -2.0590040545e-05
-1422.74286933, 3.6098587114e-06
-1421.51953067, 9.3229317582e-06
-1420.296192, 6.41836191615e-06
-1419.07285333, 1.23407569887e-05
-1417.84951467, 7.41726634749e-06
-1416.626176, -1.02105754809e-05
-1415.40283733, -1.77081300524e-05
-1414.17949867, -8.95120699441e-06
-1412.95616, -6.22910131131e-06
-1411.73282133, -1.3931345123e-05
-1410.50948267, -1.37702298278e-05
-1409.286144, -3.54482659706e-06
-1408.06280533, 5.70674572878e-07
-1406.83946667, 2.68358549803e-05
-1405.616128, 1.69381446665e-05
-1404.39278933, 6.39475662999e-06
-1403.16945067, 5.1029432827e-06
-1401.946112, -9.74552794616e-06
-1400.72277333, -1.41903190767e-05
-1399.49943467, -9.90794722779e-06
-1398.276096, 6.09155939686e-06
-1397.05275733, 2.45083041635e-06
-1395.82941867, 1.80465106951e-06
-1394.60608, 5.43253752649e-06
-1393.38274133, 6.94360553029e-06
-1392.15940267, 1.05735073465e-05
-1390.936064, 5.22703942479e-06
-1389.71272533, -1.34489351298e-05
-1388.48938667, -3.8208093317e-05
-1387.266048, -3.68079462881e-05
-1386.04270933, -3.07204920557e-05
-1384.81937067, -1.24892011043e-05
-1383.596032, 5.6477703272e-06
-1382.37269333, 2.49298350649e-05
-1381.14935467, 2.59569515709e-05
-1379.926016, 2.65613117711e-05
-1378.70267733, 1.36264935346e-05
-1377.47933867, 6.01747027833e-06
-1376.256, -4.17942427541e-06
-1375.03266133, -1.37397294252e-05
-1373.80932267, -1.75350425427e-05
-1372.585984, -1.64608891716e-05
-1371.36264533, -6.96190269944e-06
-1370.13930667, -1.97465379748e-06
-1368.915968, -1.51775496683e-05
-1367.69262933, -2.67665953974e-05
-1366.46929067, -1.82654746578e-05
-1365.245952, -1.56912127957e-05
-1364.02261333, -9.13304545256e-07
-1362.79927467, 1.22555246058e-05
-1361.575936, 1.71888952929e-05
-1360.35259733, 1.22020192117e-05
-1359.12925867, 2.21373294755e-06
-1357.90592, 1.65027112726e-05
-1356.68258133, 1.18627918936e-05
-1355.45924267, 4.71215857382e-06
-1354.235904, 2.61138323075e-06
-1353.01256533, 6.12925033636e-07
-1351.78922667, 6.44574090483e-06
-1350.565888, 2.03063658856e-06
-1349.34254933, 2.71105872587e-06
-1348.11921067, 3.68779479675e-06
-1346.895872, -4.42588480414e-06
-1345.67253333, -9.11050899806e-06
-1344.44919467, -1.88135572371e-05
-1343.225856, -1.78281818867e-05
-1342.00251733, -8.6255956109e-06
-1340.77917867, -8.69611959385e-06
-1339.55584, -2.26399994121e-06
-1338.33250133, -2.15949195622e-06
-1337.10916267, -7.04151381949e-06
-1335.885824, -1.1132004683e-05
-1334.66248533, -1.14131056383e-05
-1333.43914667, 1.4127348998e-06
-1332.215808, 3.93483139561e-06
-1330.99246933, 1.77541093117e-06
-1329.76913067, 5.34581740557e-06
-1328.545792, 9.96217285725e-07
-1327.32245333, -8.20527711562e-07
-1326.09911467, -3.8342590036e-06
-1324.875776, 3.8802748951e-06
-1323.65243733, 1.76728532899e-05
-1322.42909867, 9.1094531649e-07
-1321.20576, -5.26559417407e-06
-1319.98242133, -1.83026297043e-05
-1318.75908267, -1.41025253974e-05
-1317.535744, -3.90792803407e-06
-1316.31240533, 1.01715273792e-05
-1315.08906667, 1.87726893447e-05
-1313.865728, 2.14500340829e-05
-1312.64238933, 3.03022934985e-06
-1311.41905067, -3.21495465793e-06
-1310.195712, 6.41342130234e-06
-1308.97237333, -1.28149430637e-05
-1307.74903467, -3.54781708053e-05
-1306.525696, -3.16812399647e-05
-1305.30235733, -9.41817003618e-06
-1304.07901867, 1.40435452691e-05
-1302.85568, 2.17286239632e-05
-1301.63234133, 6.90500292287e-06
-1300.40900267, -1.35711529878e-05
-1299.185664, -1.30351548829e-05
-1297.96232533, -2.93732489446e-06
-1296.73898667, 1.31900480297e-05
-1295.515648, 2.00460536766e-05
-1294.29230933, 1.07863236068e-05
-1293.06897067, 5.80347410817e-06
-1291.845632, -4.77274342672e-06
-1290.62229333, -2.83506978683e-06
-1289.39895467, 9.11938993159e-06
-1288.175616, 8.97912542106e-07
-1286.95227733, -1.13316032357e-05
-1285.72893867, -2.28714289416e-05
-1284.5056, -3.54417673087e-05
-1283.28226133, -2.24848776097e-05
-1282.05892267, 1.22894607497e-06
-1280.835584, 2.3886309718e-05
-1279.61224533, 2.3948810078e-05
-1278.38890667, 1.21593994752e-05
-1277.165568, -3.21628109634e-06
-1275.94222933, -1.89683221715e-05
-1274.71889067, -1.31281485553e-05
-1273.495552, -9.77810574623e-06
-1272.27221333, -1.37923012903e-05
-1271.04887467, -7.25607365211e-06
-1269.825536, 9.9550756732e-06
-1268.60219733, 2.07934943363e-05
-1267.37885867, 2.24544616974e-05
-1266.15552, 7.12616776887e-06
-1264.93218133, -1.59764047352e-05
-1263.70884267, -8.50779015468e-06
-1262.485504, 1.89060250609e-06
-1261.26216533, 6.70452992527e-06
-1260.03882667, -2.37831825288e-06
-1258.815488, -1.05832686333e-05
-1257.59214933, -1.25115260376e-05
-1256.36881067, 4.03597217681e-06
-1255.145472, 3.58505756272e-06
-1253.92213333, 1.71881331078e-05
-1252.69879467, 5.53020711586e-06
-1251.475456, -1.13917425943e-05
-1250.25211733, -1.02012206927e-05
-1249.02877867, -1.12380015877e-05
-1247.80544, -4.61525944133e-06
-1246.58210133, 2.84952666567e-05
-1245.35876267, 3.7551807632e-05
-1244.135424, 3.144074575e-05
-1242.91208533, 1.92083803453e-05
-1241.68874667, 1.34071094839e-05
-1240.465408, 5.46849848307e-06
-1239.24206933, -1.44318431275e-05
-1238.01873067, -3.4837959545e-05
-1236.795392, -4.28294384223e-05
-1235.57205333, -1.88628469795e-05
-1234.34871467, -1.07188335933e-06
-1233.125376, -3.06916519168e-06
-1231.90203733, 1.25015585472e-05
-1230.67869867, 1.71981437296e-05
-1229.45536, 6.89157901164e-06
-1228.23202133, -2.44751089344e-05
-1227.00868267, -2.73883003307e-05
-1225.785344, -1.88978377749e-05
-1224.56200533, -1.67382772811e-05
-1223.33866667, -8.62446828596e-06
-1222.115328, 1.657407425e-05
-1220.89198933, 1.46138629739e-05
-1219.66865067, -9.3536383643e-06
-1218.445312, -3.95147007361e-06
-1217.22197333, -1.50120686478e-06
-1215.99863467, 6.65473914958e-06
-1214.775296, 5.66174608408e-06
-1213.55195733, 1.88431607427e-05
-1212.32861867, 3.06752306684e-05
-1211.10528, 1.78065494192e-05
-1209.88194133, -2.17638469592e-06
-1208.65860267, -3.83416033313e-06
-1207.435264, -7.82166640014e-06
-1206.21192533, 1.2376231683e-06
-1204.98858667, 1.42430486963e-05
-1203.765248, 1.49661567443e-05
