#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 22800
#	start frequency (Hz): 22700
#	Frequency Step (Hz): 0.1
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,Y_1,X_2,Y_2
1717534664.225024,1641.7422106266022,22753.4,0.000409128,-0.000149728,2.48087e-11,-3.75169e-12
1717534667.2895617,1644.8067483901978,22753.5,0.000399353,-0.000147463,2.36114e-11,-4.63987e-12
1717534670.3515615,1647.8687481880188,22753.6,0.00039232,-0.000144244,2.47021e-11,-3.39996e-12
1717534673.4155962,1650.9327828884125,22753.7,0.000382544,-0.000141264,2.44641e-11,-3.78012e-12
1717534676.4805946,1653.9977812767029,22753.8,0.000373365,-0.000138761,2.30821e-11,-3.91512e-12
1717534679.5451992,1657.0623857975006,22753.9,0.000364901,-0.0001359,2.39241e-11,-3.99328e-12
1717534682.6098135,1660.12700009346,22754.0,0.000356795,-0.000132442,2.13874e-11,-2.97719e-12
1717534685.6747868,1663.1919734477997,22754.1,0.000347855,-0.000129462,2.25279e-11,-4.90988e-12
1717534688.7398157,1666.2570023536682,22754.2,0.000340464,-0.00012684,2.06698e-11,-3.43194e-12
1717534691.802788,1669.3199746608734,22754.3,0.000332953,-0.000124098,2.0581e-11,-3.22588e-12
1717534694.8647854,1672.3819720745087,22754.4,0.000326158,-0.000121952,2.17356e-11,-2.62547e-12
1717534697.9277854,1675.444972038269,22754.5,0.000318887,-0.000119091,2.0311e-11,-2.05704e-12
1717534700.9938316,1678.5110182762146,22754.6,0.000312569,-0.000115157,2.00197e-11,-3.27206e-12
1717534704.0588355,1681.5760221481323,22754.7,0.000305654,-0.000112057,1.84067e-11,-2.9985e-12
1717534707.127801,1684.6449875831604,22754.8,0.000299336,-0.000109554,1.9675e-11,-2.8564e-12
1717534710.1908004,1687.7079870700836,22754.9,0.000292541,-0.000105501,1.7316e-11,-2.52955e-12
1717534713.2563572,1690.7735438346863,22755.0,0.000286581,-0.000102401,1.70851e-11,-1.99664e-12
1717534716.3211539,1693.8383405208588,22755.1,0.000280978,-9.93018e-05,1.80657e-11,-1.67334e-12
1717534719.3871536,1696.9043402671814,22755.2,0.000273945,-9.51295e-05,1.7586e-11,-4.72514e-13
1717534722.4491837,1699.966370344162,22755.3,0.000267627,-9.23877e-05,1.62218e-11,-2.661e-12
